_unit_id,name,gender,recorded,says,votes,opposing_votes,available_methods,review_tier,methods,gender:confidence,label_conflict,association_says,classification_says,clustering_says,regression_says,text_says,association_score,classification_score,clustering_score,regression_score,text_score
815735779,Dehzis,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6658,0,human,human,,human,human,0.898,0.845,,0.904,0.772
815735830,grandejuicy,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3556,0,human,human,,human,human,0.862,0.973,,0.955,0.765
815735913,kawaiinishi,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3601,0,human,human,,human,human,0.864,0.933,,0.893,0.721
815735971,calumsmybubble,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3524,0,human,human,,human,human,0.898,0.933,,0.907,0.644
815735993,OpusDye,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6598,0,human,human,,human,human,0.925,0.966,,0.925,0.823
815736031,AraVulletoRosa,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.862,0.798,,0.665,0.731
815736194,Procyon9Z,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6785,0,,human,human,human,human,,0.9,0.917,0.911,0.685
815736222,Deexjay,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3466,0,human,human,,human,human,0.862,0.882,,0.93,0.809
815736260,Whatsherface72,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6541,0,,human,human,human,human,,0.935,0.917,0.896,0.779
815736354,shuchan22,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6594,0,human,human,,human,human,0.862,0.914,,0.925,0.893
815736358,7GoBananas,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6638,0,human,human,,human,human,0.925,0.98,,0.963,0.954
815736455,BIEBERSXRMADRID,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3488,0,human,human,,human,human,0.88,0.765,,0.731,0.745
815736505,hirokiyuus,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6894,0,human,human,,human,human,0.898,0.926,,0.909,0.671
815736590,ThePimpinPuppet,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6758,0,,human,human,human,human,,0.824,0.917,0.808,0.589
815736610,declan_forster,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6474,0,,human,human,human,human,,0.872,0.917,0.894,0.741
815736683,Itanduofores,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3537,0,human,human,,human,human,0.862,0.887,,0.937,0.756
815736706,patmonger,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6821,0,human,human,,human,human,0.869,0.914,,0.92,0.874
815736812,nxrryquxxn,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3349,0,human,human,,human,human,0.862,0.933,,0.923,0.833
815736917,Edmo_and_Jacko,unknown,,human,4,1,5,3+ methods,"association, classification, clustering, regression",0.6838,0,human,human,human,human,non_human,0.925,0.94,0.917,0.95,0.846
815736969,thephantomshot,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3471,0,human,human,,human,human,0.862,0.799,,0.848,0.891
815736971,radmadeline,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6711,0,,human,human,human,human,,0.895,0.917,0.899,0.757
815737146,Yaherrell13,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6522,0,human,human,,human,human,0.862,0.887,,0.824,0.872
815737397,Yorkie1200,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3446,0,human,human,,human,human,0.869,0.841,,0.827,0.659
815737413,han_harden,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6599,0,human,human,,human,human,0.909,0.616,,0.781,0.861
815737416,irl_mahoushoujo,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.861,0.94,,0.915,0.719
815737446,rafelle1819,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3419,0,human,human,,human,human,0.869,0.966,,0.96,0.53
815737447,Kats_Bot,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6769,0,human,human,,human,human,0.873,0.68,,0.672,0.576
815737451,m28246491,unknown,,human,4,1,5,3+ methods,"association, classification, regression, text",0.6894,0,human,human,non_human,human,human,0.925,0.975,0.956,0.984,0.574
815737464,jhertz1222,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3392,0,human,human,,human,human,0.869,0.925,,0.957,0.704
815737472,Redneck1656,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.356,0,human,human,,human,human,0.925,0.982,,0.974,0.957
815737626,zendisy,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.869,0.664,,0.612,0.85
815737717,solluxtxt,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6966,0,human,human,,human,human,0.898,0.805,,0.803,0.78
815737736,nurdanyldz18,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3405,0,human,human,,human,human,0.862,0.832,,0.8,0.766
815737738,klimeow,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",1.0,0,,human,human,human,human,,0.958,0.957,0.934,0.937
815737792,crypticxniall,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6843,0,human,human,,human,human,0.862,0.92,,0.889,0.95
815737808,pesserine,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6676,0,,human,human,human,human,,0.805,0.917,0.817,0.604
815737932,228_amor,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.6576,0,non_human,non_human,,non_human,non_human,0.84,0.859,,0.912,0.556
815737933,ArkhamKnight19,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6682,0,human,human,,human,human,0.862,0.935,,0.873,0.962
815738104,ElenkaPenina,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3275,0,human,human,,human,human,0.925,0.78,,0.792,0.714
815738131,logichole,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3586,0,human,human,,human,human,0.862,0.854,,0.878,0.637
815738211,LoliPBNightcore,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6686,0,human,human,,human,human,0.861,0.774,,0.824,0.806
815738229,dannyyonce,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6707,0,human,human,,human,human,0.862,0.922,,0.896,0.752
815738242,MORE2CENTS,unknown,,human,4,1,5,3+ methods,"association, classification, clustering, text",0.6573,0,human,human,human,non_human,human,0.869,0.703,0.917,0.688,0.703
815738263,_hxmmie,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3413,0,human,human,,human,human,0.869,0.873,,0.835,0.599
815738294,Sabrooooooo,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6662,0,,human,human,human,human,,0.932,0.917,0.912,0.859
815738298,kit69bh,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6555,0,human,human,,human,human,0.869,0.893,,0.883,0.927
815738509,TheFattHatt,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6504,0,,human,human,human,human,,0.815,0.917,0.86,0.527
815738549,miniONIONS4,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,non_human,non_human,,non_human,non_human,0.84,0.887,,0.928,0.557
815738574,dr_funtimes,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.869,0.949,,0.913,0.718
815738892,jaden_kenson,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6752,0,human,human,,human,human,0.869,0.95,,0.953,0.915
815738916,aceclark91,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.6694,0,non_human,non_human,,non_human,non_human,0.84,0.919,,0.932,0.557
815738995,ThcVRCHXTCKT,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6548,0,human,human,,human,human,0.861,0.82,,0.731,0.792
815739028,splatling,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.862,0.7,,0.853,0.563
815739034,singitsa_uchia,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.3379,0,,human,human,human,human,,0.703,0.917,0.694,0.853
815739323,gallvaich,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6712,0,human,human,,human,human,0.898,0.979,,0.927,0.883
815739401,KerryCherry0380,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3412,0,human,human,,human,human,0.925,0.967,,0.975,0.791
815739413,connor_hatstat,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.3449,0,,human,human,human,human,,0.79,0.917,0.808,0.804
815739436,NoHoesKolby,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6765,0,human,human,,human,human,0.862,0.82,,0.885,0.871
815739438,judgementduck,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6884,0,human,human,,human,human,0.925,0.901,,0.959,0.797
815739445,Zoetjetoch,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6758,0,human,human,,human,human,0.869,0.917,,0.905,0.83
815739463,foreverLiberal,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",1.0,0,,human,human,human,human,,0.918,0.957,0.901,0.621
815739479,venator14,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.677,0,human,human,,human,human,0.869,0.891,,0.914,0.904
815739507,Anointed_Mouf,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.862,0.897,,0.788,0.94
815739543,oelz_d,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.6725,0,non_human,non_human,,non_human,non_human,0.81,0.817,,0.939,0.564
815739581,KerryLangevin,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.352,0,non_human,non_human,,non_human,non_human,0.839,0.821,,0.973,0.586
815719245,GourlayLynn,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3527,0,,human,,human,human,,0.817,,0.832,0.785
815719342,johnnywhygull,unknown,,non_human,3,1,5,3+ methods,"association, classification, regression",0.3502,0,non_human,non_human,,non_human,human,0.838,0.874,,0.971,0.592
815719371,sevpiehl,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6656,0,,human,,human,human,,0.829,,0.864,0.561
815719390,tslong2108,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6725,0,,human,,human,human,,0.926,,0.89,0.645
815719449,aozora_always,unknown,,human,3,1,5,3+ methods,"association, classification, regression",1.0,0,human,human,,human,non_human,0.862,0.884,,0.93,0.534
815719480,MidAtlantcWoman,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3407,0,,human,,human,human,,0.84,,0.852,0.623
815719633,CursedUHC,unknown,,human,3,1,5,3+ methods,"association, classification, regression",0.6615,0,human,human,,human,non_human,0.869,0.859,,0.822,0.577
815719641,SayAbd,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6771,0,,human,,human,human,,0.911,,0.909,0.901
815719717,Tiramiswhat,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6867,0,,human,,human,human,,0.767,,0.831,0.803
815719763,DaMidnighter,unknown,,human,3,0,5,3+ methods,"classification, regression, text",1.0,0,,human,,human,human,,0.891,,0.789,0.78
815719767,osijek69,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6359,0,,human,,human,human,,0.66,,0.548,0.586
815719772,ML_M_hunter,unknown,,non_human,3,0,5,3+ methods,"classification, regression, text",0.6607,0,,non_human,,non_human,non_human,,0.56,,0.558,0.563
815719801,Clockwerk95M,unknown,,non_human,3,0,5,3+ methods,"classification, regression, text",0.6704,0,,non_human,,non_human,non_human,,0.654,,0.953,0.704
815719811,blankyhanky3,unknown,,human,3,1,5,3+ methods,"association, classification, regression",0.6595,0,human,human,,human,non_human,0.869,0.794,,0.816,0.583
815719813,little__nialler,unknown,,human,3,1,5,3+ methods,"association, classification, regression",0.6744,0,human,human,,human,non_human,0.869,0.653,,0.725,0.583
815719825,blankyhanky20,unknown,,human,3,1,5,3+ methods,"association, classification, regression",0.6674,0,human,human,,human,non_human,0.869,0.684,,0.755,0.583
815719842,blankyhanky1,unknown,,human,3,1,5,3+ methods,"association, classification, regression",0.3443,0,human,human,,human,non_human,0.869,0.669,,0.735,0.583
815719915,firmly_grasp_it,unknown,,human,3,0,5,3+ methods,"classification, regression, text",1.0,0,,human,,human,human,,0.93,,0.885,0.71
815719974,HemiGoesHam,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3482,0,,human,,human,human,,0.752,,0.848,0.762
815720004,SamSouthpaw,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6709,0,,human,,human,human,,0.815,,0.763,0.927
815720184,dlDominican,unknown,,non_human,3,0,5,3+ methods,"classification, regression, text",0.6555,0,,non_human,,non_human,non_human,,0.886,,0.982,0.938
815720191,Kaelath_The_Red,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.672,0,,human,,human,human,,0.653,,0.795,0.798
815720226,lsperoni96,unknown,,non_human,3,0,5,3+ methods,"classification, regression, text",0.6651,0,,non_human,,non_human,non_human,,0.742,,0.961,0.788
815720275,iBearHD,unknown,,human,3,1,5,3+ methods,"classification, clustering, regression",0.6882,0,,human,human,human,non_human,,0.828,0.917,0.867,0.607
815720277,Helyoz1,unknown,,non_human,3,0,5,3+ methods,"classification, regression, text",0.7033,0,,non_human,,non_human,non_human,,0.796,,0.971,0.704
815720341,kimberlyvelasc7,unknown,,human,3,1,5,3+ methods,"association, classification, regression",0.3429,0,human,human,,human,non_human,0.925,0.976,,0.97,0.536
815720427,alit_en,unknown,,human,3,1,5,3+ methods,"association, classification, regression",0.3439,0,human,human,,human,non_human,0.873,0.839,,0.776,0.919
815720457,LaudrupsHair,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3379,0,,human,,human,human,,0.795,,0.781,0.964
815720582,Almaz_Khaltamze,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6351,0,,human,,human,human,,0.622,,0.678,0.75
815720604,angeldeloceano,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6469,0,,human,,human,human,,0.669,,0.754,0.758
815720683,Baldsaint,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3538,0,,human,,human,human,,0.943,,0.926,0.946
815720847,StemCellMarket,unknown,,non_human,3,0,5,3+ methods,"classification, regression, text",0.3539,0,,non_human,,non_human,non_human,,0.75,,0.68,0.503
815720848,aphrodi_en,unknown,,human,3,1,5,3+ methods,"association, regression, text",1.0,0,human,non_human,,human,human,0.873,0.569,,0.505,0.573
815720868,VanityGames,unknown,,human,3,1,5,3+ methods,"association, classification, text",0.6738,0,human,human,,non_human,human,0.854,0.547,,0.55,0.791
815720883,obbarey2,unknown,,non_human,3,0,5,3+ methods,"classification, regression, text",1.0,0,,non_human,,non_human,non_human,,0.648,,0.615,0.581
815721011,VergneFan,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6636,0,,human,,human,human,,0.906,,0.895,0.777
815721013,pueblakin,unknown,,non_human,3,0,5,3+ methods,"classification, regression, text",0.3531,0,,non_human,,non_human,non_human,,0.823,,0.826,0.906
815721036,BlameEbro,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.346,0,,human,,human,human,,0.501,,0.55,0.537
815721040,Coco_4711,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6777,0,,human,,human,human,,0.902,,0.89,0.602
815721079,jotdragon,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6727,0,,human,,human,human,,0.841,,0.885,0.9
815721284,MizzleLive,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6593,0,,human,,human,human,,0.798,,0.731,0.775
815721292,Calgor_Blackpaw,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6626,0,,human,,human,human,,0.588,,0.62,0.586
815721314,TechnoHornist,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6642,0,,human,,human,human,,0.618,,0.657,0.678
815721317,RebekahMacd,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6434,0,,human,,human,human,,0.811,,0.756,0.752
815721320,followback642,unknown,,human,3,2,5,3+ methods,"association, regression, text",0.6648,0,human,non_human,non_human,human,human,0.869,0.577,0.956,0.702,0.533
815721348,nighttime_lies,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3572,0,,human,,human,human,,0.702,,0.758,0.758
815721350,typhoonfilsy,unknown,,human,3,0,5,3+ methods,"classification, regression, text",1.0,0,,human,,human,human,,0.927,,0.973,0.923
815721357,KithinjiKinoti,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6578,0,,human,,human,human,,0.584,,0.669,0.924
815721368,Chris_Wilde,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6645,0,,human,,human,human,,0.799,,0.761,0.972
815721383,kmkash,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6825,0,,human,,human,human,,0.963,,0.946,0.816
815721464,larrypetal,unknown,,non_human,3,0,5,3+ methods,"classification, regression, text",0.658,0,,non_human,,non_human,non_human,,0.59,,0.513,0.542
815721506,RandomNobody86,unknown,,human,3,1,5,3+ methods,"association, classification, regression",0.6776,0,human,human,,human,non_human,0.869,0.87,,0.936,0.514
815721510,CPMacL2008,unknown,,human,3,1,5,3+ methods,"association, classification, regression",0.6784,0,human,human,,human,non_human,0.869,0.831,,0.903,0.639
815721559,TheStossa,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6513,0,,human,,human,human,,0.604,,0.708,0.886
815721631,islamchechen12,unknown,,non_human,3,0,5,3+ methods,"classification, regression, text",0.6595,0,,non_human,,non_human,non_human,,0.576,,0.934,0.712
815721656,Ace_999666,unknown,,human,3,1,5,3+ methods,"classification, regression, text",0.3489,0,,human,non_human,human,human,,0.83,0.956,0.838,0.769
815721698,Darkdrome7,unknown,,human,3,1,5,3+ methods,"association, classification, regression",0.3395,0,human,human,,human,non_human,0.862,0.875,,0.825,0.54
815721760,Noor_Nadal,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3555,0,,human,,human,human,,0.718,,0.768,0.966
815721840,Br0ly__,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6663,0,,human,,human,human,,0.754,,0.705,0.845
815721849,KamuiSongstress,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6692,0,,human,,human,human,,0.563,,0.674,0.679
815721885,Dstaoirs,unknown,,human,3,2,5,3+ methods,"classification, clustering, text",1.0,0,non_human,human,human,non_human,human,0.801,0.673,0.917,0.767,0.663
815721891,GrCheeseSamurai,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6723,0,,human,,human,human,,0.827,,0.776,0.601
815721983,XyanHeiress,unknown,,human,3,0,5,3+ methods,"classification, regression, text",1.0,0,,human,,human,human,,0.661,,0.637,0.779
815722162,Jmiller0sgo1992,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3455,0,,human,,human,human,,0.903,,0.87,0.673
815722168,HFMike,unknown,,human,3,0,5,3+ methods,"classification, regression, text",1.0,0,,human,,human,human,,0.913,,0.909,0.717
815722258,beginnerquad,unknown,,non_human,3,1,5,3+ methods,"association, classification, regression",1.0,0,non_human,non_human,,non_human,human,0.839,0.89,,0.982,0.751
815722270,LilBossIsLife,unknown,,non_human,3,1,5,3+ methods,"association, regression, text",0.6913,0,non_human,human,,non_human,non_human,0.839,0.546,,0.803,0.621
815722299,UTAUGizmoBot,unknown,,human,3,1,5,3+ methods,"association, classification, regression",0.3586,0,human,human,,human,non_human,0.869,0.647,,0.694,0.844
815722323,danhowlterphil,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6771,0,,human,,human,human,,0.806,,0.862,0.895
815722349,slimeshark,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6609,0,,human,,human,human,,0.727,,0.694,0.691
815722416,enakibot,unknown,,non_human,3,1,5,3+ methods,"classification, regression, text",1.0,0,human,non_human,,non_human,non_human,0.869,0.621,,0.559,0.879
815722644,xxx44static,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6688,0,,human,,human,human,,0.807,,0.77,0.528
815722661,Gideon_Boots,unknown,,human,3,0,5,3+ methods,"classification, regression, text",1.0,0,,human,,human,human,,0.663,,0.673,0.591
815722683,brileereif,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6698,0,,human,,human,human,,0.8,,0.852,0.848
815722688,imLuna_thecat,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.681,0,,human,,human,human,,0.679,,0.678,0.97
815722722,candxtommo,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3431,0,,human,,human,human,,0.7,,0.638,0.66
815722723,rainbovideo,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6647,0,,human,,human,human,,0.602,,0.715,0.756
815722765,NicheMarketway,unknown,,human,3,1,5,3+ methods,"association, classification, regression",0.6788,0,human,human,,human,non_human,0.854,0.573,,0.518,0.9
815722779,ConArtCritic,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6539,0,,human,,human,human,,0.948,,0.888,0.65
815722781,MacylainAlfred,unknown,,non_human,3,1,5,3+ methods,"association, classification, regression",0.6541,0,non_human,non_human,,non_human,human,0.816,0.749,,0.951,0.51
815722782,MissMyrtle2,unknown,,human,3,1,5,3+ methods,"association, classification, regression",0.6642,0,human,human,,human,non_human,0.869,0.863,,0.757,0.583
815723007,InstaTweep,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6747,0,,human,,human,human,,0.754,,0.733,0.562
815723050,merlinwebwizard,unknown,,human,3,0,5,3+ methods,"classification, regression, text",1.0,0,,human,,human,human,,0.894,,0.887,0.571
815723133,isentoisento1,unknown,,non_human,3,1,5,3+ methods,"association, classification, regression",0.6628,0,non_human,non_human,,non_human,human,0.841,0.54,,0.805,0.737
815723145,AWDtwit,unknown,,human,3,1,5,3+ methods,"association, classification, regression",0.6415,0,human,human,,human,non_human,0.862,0.807,,0.8,0.525
815723180,NerfMagnetic,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6503,0,,human,,human,human,,0.58,,0.627,0.571
815723182,TKinBA21,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6833,0,,human,,human,human,,0.884,,0.727,0.931
815723190,DoctorOfFizz,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6761,0,,human,,human,human,,0.818,,0.775,0.89
815723211,dekisa23,unknown,,human,3,2,5,3+ methods,"classification, clustering, text",0.6629,0,non_human,human,human,non_human,human,0.801,0.832,0.917,0.611,0.549
815723346,caballist69,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3466,0,,human,,human,human,,0.907,,0.884,0.712
815723561,z4nd4r,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6693,0,,human,,human,human,,0.882,,0.929,0.852
815723584,COURTESYONWHEEL,unknown,,non_human,3,0,5,3+ methods,"classification, regression, text",0.3471,0,,non_human,,non_human,non_human,,0.848,,0.775,0.862
815723632,CromwellStuff,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.671,0,,human,,human,human,,0.689,,0.617,0.777
815723835,PapoCircular,unknown,,non_human,3,0,5,3+ methods,"classification, regression, text",0.6894,0,,non_human,,non_human,non_human,,0.816,,0.969,0.748
815723982,Lilamedusa,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3472,0,,human,,human,human,,0.587,,0.627,0.976
815724029,KingGalaxxy,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6817,0,,human,,human,human,,0.713,,0.759,0.831
815724248,MinivanMojo,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6732,0,,human,,human,human,,0.83,,0.867,0.893
815724287,HomerOpines,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6601,0,,human,,human,human,,0.835,,0.792,0.683
815724289,r60451,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6576,0,,human,,human,human,,0.939,,0.891,0.74
815724388,JamesSm33040861,unknown,,non_human,3,1,5,3+ methods,"classification, clustering, regression",0.3358,0,,non_human,non_human,non_human,human,,0.834,0.956,0.953,0.807
815724480,Lundin77,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3574,0,,human,,human,human,,0.854,,0.773,0.756
815724689,mudebenufyce,unknown,,non_human,3,1,5,3+ methods,"classification, regression, text",0.346,0,human,non_human,,non_human,non_human,0.861,0.55,,0.519,0.545
815724754,beep_roadrunner,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6734,0,,human,,human,human,,0.639,,0.662,0.563
815725201,xukolaxekuza,unknown,,non_human,3,0,5,3+ methods,"classification, regression, text",0.6609,0,,non_human,,non_human,non_human,,0.522,,0.503,0.537
815725268,lostinmyminds,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6787,0,,human,,human,human,,0.944,,0.943,0.744
815725445,Edge1A,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6721,0,,human,,human,human,,0.778,,0.776,0.664
815725497,queen_sams,unknown,,non_human,3,1,5,3+ methods,"association, classification, regression",0.6662,0,non_human,non_human,,non_human,human,0.816,0.709,,0.944,0.67
815725553,commiemjp,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3486,0,,human,,human,human,,0.921,,0.932,0.845
815725567,Lethal_Chef,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3449,0,,human,,human,human,,0.809,,0.803,0.869
815725993,olufemisp,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6684,0,,human,,human,human,,0.849,,0.832,0.882
815726327,b0redb0t,unknown,,non_human,3,1,5,3+ methods,"association, classification, regression",1.0,0,non_human,non_human,,non_human,human,0.827,0.688,,0.54,0.517
815726389,SoggyHunger,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3403,0,,human,,human,human,,0.576,,0.67,0.68
815726519,chaska_nyawi,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6691,0,,human,,human,human,,0.713,,0.749,0.672
815726558,Spats07,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6593,0,,human,,human,human,,0.799,,0.773,0.915
815726569,00_tube8,unknown,,non_human,3,0,5,3+ methods,"classification, regression, text",0.3383,0,,non_human,,non_human,non_human,,0.796,,0.747,0.701
815726586,unknown_nichole,unknown,,non_human,3,1,5,3+ methods,"association, classification, regression",0.3512,0,non_human,non_human,,non_human,human,0.816,0.713,,0.944,0.725
815726595,TumCollow,unknown,,non_human,3,1,5,3+ methods,"association, classification, regression",0.6417,0,non_human,non_human,,non_human,human,0.816,0.585,,0.847,0.768
815726621,luest3,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6722,0,,human,,human,human,,0.76,,0.771,0.574
815726807,Le_Musician,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3469,0,,human,,human,human,,0.765,,0.807,0.9
815726924,foodpornism,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.6732,0,,human,,human,human,,0.738,,0.628,0.728
815726944,Anonsayshi,unknown,,human,3,1,5,3+ methods,"association, classification, regression",0.6651,0,human,human,,human,non_human,0.898,0.909,,0.903,0.525
815726979,uncle2u,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3519,0,,human,,human,human,,0.802,,0.786,0.696
815727045,GunenaChristian,unknown,,human,3,0,5,3+ methods,"classification, regression, text",0.3419,0,,human,,human,human,,0.932,,0.845,0.687
815727138,JonathonPearso3,unknown,,non_human,3,0,5,3+ methods,"classification, regression, text",0.6518,0,,non_human,,non_human,non_human,,0.795,,0.971,0.704
