_unit_id,name,gender,recorded,says,votes,opposing_votes,available_methods,review_tier,methods,gender:confidence,label_conflict,association_says,classification_says,clustering_says,regression_says,text_says,association_score,classification_score,clustering_score,regression_score,text_score
815735798,IamalrightJack,brand,non_human,human,1,0,5,1 method,association,0.6561,0,human,,,,,0.862,,,,
815735967,QuatarTheOdd,brand,non_human,human,1,0,5,1 method,text,0.6563,0,,,,,human,,,,,0.879
815720227,Ogbanje_,brand,non_human,human,1,0,5,1 method,classification,0.6565,0,,human,,,,,0.916,,,
815726237,ECNashville,male,human,non_human,1,0,5,1 method,text,0.6566,0,,,,,non_human,,,,,0.937
815723692,Qabalahmath,male,human,non_human,1,0,5,1 method,text,0.6567,0,,,,,non_human,,,,,0.907
815732432,SHU10c,brand,non_human,human,1,0,5,1 method,association,0.6569,0,human,,,,,0.861,,,,
815734420,pepperqt,brand,non_human,human,1,0,5,1 method,association,0.6569,0,human,,,,,0.864,,,,
815728372,letsallcook,brand,non_human,human,1,0,5,1 method,text,0.6572,0,,,,,human,,,,,0.893
815730308,Lovey180,male,human,non_human,1,0,5,1 method,association,0.6572,0,non_human,,,,,0.816,,,,
815723825,ukwarmachine,brand,non_human,human,1,0,5,1 method,classification,0.6573,0,,human,,,,,0.915,,,
815733858,bonorwich,brand,non_human,human,1,0,5,1 method,classification,0.6574,0,,human,,,,,0.904,,,
815728940,HowitzerDoogie,brand,non_human,human,1,0,5,1 method,association,0.6575,0,human,,,,,0.862,,,,
815732105,NoChiIlTweets,brand,non_human,human,1,0,5,1 method,text,0.6575,0,,,,,human,,,,,0.897
815719619,Pixelfish,brand,non_human,human,1,0,5,1 method,association,0.6576,0,human,,,,,0.862,,,,
815725197,TradersStream,brand,non_human,human,1,0,5,1 method,association,0.6577,0,human,,,,,0.861,,,,
815735306,HazionC,brand,non_human,human,1,0,5,1 method,classification,0.6577,0,,human,,,,,0.921,,,
815730207,WanderingNewbie,brand,non_human,human,1,0,5,1 method,association,0.658,0,human,,,,,0.869,,,,
815727413,combeferretxt,brand,non_human,human,1,0,5,1 method,association,0.6581,0,human,,,,,0.862,,,,
815723287,LunaAmatheia,brand,non_human,human,1,0,5,1 method,text,0.6583,0,,,,,human,,,,,0.94
815733998,Luminaria98,brand,non_human,human,1,0,5,1 method,classification,0.6586,0,,human,,,,,0.91,,,
815735529,Wale_Hero,brand,non_human,human,1,0,5,1 method,text,0.6586,0,,,,,human,,,,,0.92
815732702,WingMayra,female,human,non_human,1,0,5,1 method,association,0.6589,0,non_human,,,,,0.824,,,,
815720787,Dropgist,female,human,non_human,1,0,5,1 method,text,0.6591,0,,,,,non_human,,,,,0.878
815730142,jfeckstein,brand,non_human,human,1,0,5,1 method,text,0.6591,0,,,,,human,,,,,0.925
815723440,robinnico71,brand,non_human,human,1,0,5,1 method,association,0.6592,0,human,,,,,0.869,,,,
815734115,ApartmentsiLike,female,human,non_human,1,0,5,1 method,text,0.6594,0,,,,,non_human,,,,,0.874
815724815,russellshih,brand,non_human,human,1,0,5,1 method,association,0.6595,0,human,,,,,0.854,,,,
815726368,en_iyi_vine,brand,non_human,human,1,0,5,1 method,association,0.6595,0,human,,,,,0.873,,,,
815737949,wan2golf,brand,non_human,human,1,0,5,1 method,association,0.6596,0,human,,,,,0.869,,,,
815735694,SWTvictim,brand,non_human,human,1,0,5,1 method,association,0.6597,0,human,,,,,0.869,,,,
815731229,Dizzie_Dog,brand,non_human,human,1,0,5,1 method,text,0.6601,0,,,,,human,,,,,0.969
815738337,mikleomore,brand,non_human,human,1,0,5,1 method,association,0.6601,0,human,,,,,0.862,,,,
815721057,UnitedOnes,male,human,non_human,1,0,5,1 method,text,0.6602,0,,,,,non_human,,,,,0.874
815721972,AMCx32,brand,non_human,human,1,0,5,1 method,association,0.6602,0,human,,,,,0.869,,,,
815723772,Prostar84381634,brand,non_human,human,1,0,5,1 method,association,0.6602,0,human,,,,,0.873,,,,
815724744,RPi31,brand,non_human,human,1,0,5,1 method,association,0.6602,0,human,,,,,0.854,,,,
815720177,BlueCollarDrWho,brand,non_human,human,1,0,5,1 method,association,0.6603,0,human,,,,,0.869,,,,
815721285,HarisBrutalo,male,human,non_human,1,0,5,1 method,regression,0.6605,0,,,,non_human,,,,,0.973,
815722975,NcusheClothing,brand,non_human,human,1,0,5,1 method,association,0.6605,0,human,,,,,0.869,,,,
815734574,HRHAerickLux,brand,non_human,human,1,0,5,1 method,text,0.6605,0,,,,,human,,,,,0.875
815730153,Touch_Soul_Poem,female,human,non_human,1,0,5,1 method,text,0.661,0,,,,,non_human,,,,,0.972
815732962,BCt_7_X4,female,human,non_human,1,0,5,1 method,text,0.661,0,,,,,non_human,,,,,0.852
815725790,SuchBadDogs,brand,non_human,human,1,0,5,1 method,association,0.6611,0,human,,,,,0.869,,,,
815733356,baekcult,brand,non_human,human,1,0,5,1 method,classification,0.6611,0,,human,,,,,0.905,,,
815736106,bestofgemini_,brand,non_human,human,1,0,5,1 method,association,0.6612,0,human,,,,,0.861,,,,
815736842,PatsCollection,brand,non_human,human,1,0,5,1 method,text,0.6612,0,,,,,human,,,,,0.868
815736791,yourssssss,male,human,non_human,1,0,5,1 method,association,0.6613,0,non_human,,,,,0.816,,,,
815719798,MiwanakamuraEBS,brand,non_human,human,1,0,5,1 method,association,0.6616,0,human,,,,,0.861,,,,
815728390,PixelSSB,brand,non_human,human,1,0,5,1 method,association,0.6616,0,human,,,,,0.898,,,,
815719832,DeadlyRave,brand,non_human,human,1,0,5,1 method,association,0.6617,0,human,,,,,0.873,,,,
815734799,johnxiethor,brand,non_human,human,1,0,5,1 method,association,0.6617,0,human,,,,,0.861,,,,
815721851,zAcquired,brand,non_human,human,1,0,5,1 method,clustering,0.6619,0,,,human,,,,,0.917,,
815732160,dsexton1681,female,human,non_human,1,0,5,1 method,text,0.6619,0,,,,,non_human,,,,,0.887
815734593,IndigoPinkTees,brand,non_human,human,1,0,5,1 method,association,0.6619,0,human,,,,,0.854,,,,
815735461,CoolwhipSpecial,brand,non_human,human,1,0,5,1 method,classification,0.6622,0,,human,,,,,0.907,,,
815725278,BillyTorain,brand,non_human,human,1,0,5,1 method,text,0.6626,0,,,,,human,,,,,0.896
815719296,ShitApolloYells,male,human,non_human,1,0,5,1 method,text,0.6628,0,,,,,non_human,,,,,0.856
815719314,WonderRhythm,brand,non_human,human,1,0,5,1 method,association,0.6629,0,human,,,,,0.854,,,,
815736733,PASTTHEGONE,brand,non_human,human,1,0,5,1 method,text,0.6629,0,,,,,human,,,,,0.898
815731244,Chchucks,brand,non_human,human,1,0,5,1 method,regression,0.6631,0,,,,human,,,,,0.93,
815732884,_Meio_Ambiente,brand,non_human,human,1,0,5,1 method,association,0.6634,0,human,,,,,0.861,,,,
815724186,macuskeli,brand,non_human,human,1,0,5,1 method,clustering,0.6635,0,,,human,,,,,0.917,,
815731541,LaughingJack821,brand,non_human,human,1,0,5,1 method,text,0.6635,0,,,,,human,,,,,0.867
815727560,beautybydavinia,brand,non_human,human,1,0,5,1 method,association,0.6636,0,human,,,,,0.909,,,,
815721074,livin_the_life5,brand,non_human,human,1,0,5,1 method,association,0.6637,0,human,,,,,0.861,,,,
815723335,tasteofassam,brand,non_human,human,1,0,5,1 method,text,0.6638,0,,,,,human,,,,,0.949
815737028,beastcoastlyfe,brand,non_human,human,1,0,5,1 method,association,0.6638,0,human,,,,,0.909,,,,
815737255,ushijimmy,brand,non_human,human,1,0,5,1 method,text,0.6639,0,,,,,human,,,,,0.868
815730595,SunshineGal24,brand,non_human,human,1,0,5,1 method,classification,0.664,0,,human,,,,,0.935,,,
815729067,O8qKkYKnWa7YP3O,female,human,non_human,1,0,5,1 method,regression,0.6641,0,,,,non_human,,,,,0.984,
815736572,JMMatthewsBooks,brand,non_human,human,1,0,5,1 method,text,0.6641,0,,,,,human,,,,,0.913
815734299,pyne_satarupa,female,human,non_human,1,0,5,1 method,text,0.6644,0,,,,,non_human,,,,,0.956
815739397,aaronred18promo,male,human,non_human,1,0,5,1 method,text,0.6647,0,,,,,non_human,,,,,0.867
815719831,blankyhanky11,brand,non_human,human,1,0,5,1 method,association,0.6648,0,human,,,,,0.869,,,,
815719992,Heefosaurus,brand,non_human,human,1,0,5,1 method,association,0.6649,0,human,,,,,0.869,,,,
815721920,ICMeltdown,female,human,non_human,1,0,5,1 method,text,0.6649,0,,,,,non_human,,,,,0.85
815727682,juhasaarinen,brand,non_human,human,1,0,5,1 method,association,0.665,0,human,,,,,0.854,,,,
815735329,xIamDeath,brand,non_human,human,1,0,5,1 method,clustering,0.665,0,,,human,,,,,0.917,,
815738165,Londonengland_a,brand,non_human,human,1,0,5,1 method,association,0.6652,0,human,,,,,0.861,,,,
815727279,jesu31598,brand,non_human,human,1,0,5,1 method,association,0.6653,0,human,,,,,0.873,,,,
815723372,MissMBelieber,brand,non_human,human,1,0,5,1 method,association,0.6654,0,human,,,,,0.854,,,,
815728364,StylesDiana145,female,human,non_human,1,0,5,1 method,association,0.6654,0,non_human,,,,,0.801,,,,
815731290,turnertech_carl,brand,non_human,human,1,0,5,1 method,association,0.6654,0,human,,,,,0.869,,,,
815736351,robotic_icon,brand,non_human,human,1,0,5,1 method,clustering,0.6656,0,,,human,,,,,0.957,,
815725152,will70204,male,human,non_human,1,0,5,1 method,clustering,0.6658,0,,,non_human,,,,,0.956,,
815736819,lindamo12895437,female,human,non_human,1,0,5,1 method,clustering,0.6659,0,,,non_human,,,,,0.956,,
815723590,Garen_bot,brand,non_human,human,1,0,5,1 method,association,0.6663,0,human,,,,,0.873,,,,
815723702,Fendrake,brand,non_human,human,1,0,5,1 method,association,0.6665,0,human,,,,,0.88,,,,
815719352,AussiBodySecret,brand,non_human,human,1,0,5,1 method,association,0.6666,0,human,,,,,0.854,,,,
815725172,RosellMartin88,brand,non_human,human,1,0,5,1 method,text,0.6666,0,,,,,human,,,,,0.901
815725980,7digital_UK,brand,non_human,human,1,0,5,1 method,association,0.6666,0,human,,,,,0.922,,,,
815731949,MilwaukeeTalk,female,human,non_human,1,0,5,1 method,text,0.6666,0,,,,,non_human,,,,,0.921
815719253,the_offical_ios,brand,non_human,human,1,0,5,1 method,association,0.6667,0,human,,,,,0.898,,,,
815723179,trapking_P4L,male,human,non_human,1,0,5,1 method,association,0.6667,0,non_human,,,,,0.827,,,,
815728660,johnomo103,male,human,non_human,1,0,5,1 method,regression,0.6668,0,,,,non_human,,,,,0.959,
815730448,RavenGirlll,brand,non_human,human,1,0,5,1 method,text,0.667,0,,,,,human,,,,,0.858
815723827,Dewhz,brand,non_human,human,1,0,5,1 method,association,0.6672,0,human,,,,,0.862,,,,
815734790,PamDrake,brand,non_human,human,1,0,5,1 method,text,0.6672,0,,,,,human,,,,,0.885
815733512,ajhughes23,female,human,non_human,1,0,5,1 method,regression,0.6674,0,,,,non_human,,,,,0.933,
815738516,gabriel13737457,male,human,non_human,1,0,5,1 method,clustering,0.6674,0,,,non_human,,,,,0.956,,
815719812,Boeingpro,male,human,non_human,1,0,5,1 method,text,0.6675,0,,,,,non_human,,,,,0.851
815731357,chantalldelport,female,human,non_human,1,0,5,1 method,association,0.6677,0,non_human,,,,,0.816,,,,
815731663,JulietCohenn,female,human,non_human,1,0,5,1 method,association,0.6682,0,non_human,,,,,0.816,,,,
815720156,rockandpink4u,brand,non_human,human,1,0,5,1 method,association,0.6683,0,human,,,,,0.861,,,,
815733716,SuicideBiscuits,brand,non_human,human,1,0,5,1 method,association,0.6683,1,human,,,,,0.873,,,,
815735005,EthanVei,brand,non_human,human,1,0,5,1 method,clustering,0.6683,0,,,human,,,,,0.917,,
815734519,RyProductions_,brand,non_human,human,1,0,5,1 method,association,0.6684,0,human,,,,,0.862,,,,
815736636,DanteNevante,male,human,non_human,1,0,5,1 method,association,0.6684,0,non_human,,,,,0.801,,,,
815723550,starchaser57,brand,non_human,human,1,0,5,1 method,classification,0.6685,0,,human,,,,,0.912,,,
815729750,TeamCJ4Ever,brand,non_human,human,1,0,5,1 method,text,0.6685,0,,,,,human,,,,,0.881
815738807,94charminglouis,brand,non_human,human,1,0,5,1 method,association,0.6686,0,human,,,,,0.869,,,,
815719777,blankyhanky4,brand,non_human,human,1,0,5,1 method,association,0.6687,0,human,,,,,0.869,,,,
815720793,glenichinosebot,brand,non_human,human,1,0,5,1 method,association,0.6688,0,human,,,,,0.869,,,,
815721793,psu4joe,female,human,non_human,1,0,5,1 method,regression,0.6692,0,,,,non_human,,,,,0.901,
815730102,Miles_Smith98,male,human,non_human,1,0,5,1 method,association,0.6692,0,non_human,,,,,0.841,,,,
815733673,FarpointToys,brand,non_human,human,1,0,5,1 method,association,0.6692,0,human,,,,,0.861,,,,
815719818,blankyhanky19,brand,non_human,human,1,0,5,1 method,association,0.6694,0,human,,,,,0.869,,,,
815721372,debbie18051978,female,human,non_human,1,0,5,1 method,clustering,0.6694,0,,,non_human,,,,,0.956,,
815723431,nherfi,brand,non_human,human,1,0,5,1 method,association,0.6697,0,human,,,,,0.869,,,,
815720452,Copypasteadscom,female,human,non_human,1,0,5,1 method,association,0.6698,0,non_human,,,,,0.824,,,,
815738686,CandidoDhess,brand,non_human,human,1,0,5,1 method,association,0.6698,0,human,,,,,0.869,,,,
815739231,BarbaraHewson,brand,non_human,human,1,0,5,1 method,association,0.6698,0,human,,,,,0.862,,,,
815722399,ItsHumanity,brand,non_human,human,1,0,5,1 method,text,0.6699,0,,,,,human,,,,,0.954
815732360,SoftballConnect,brand,non_human,human,1,0,5,1 method,association,0.6699,0,human,,,,,0.869,,,,
815730536,TedTerrier,brand,non_human,human,1,0,5,1 method,association,0.6701,0,human,,,,,0.869,,,,
815726180,JROlsonEnt,male,human,non_human,1,0,5,1 method,text,0.6702,0,,,,,non_human,,,,,0.881
815725823,real_x_medium,brand,non_human,human,1,0,5,1 method,association,0.6706,0,human,,,,,0.861,,,,
815730109,wahaha1222,brand,non_human,human,1,0,5,1 method,text,0.6706,0,,,,,human,,,,,0.927
815721594,NormalLass,brand,non_human,human,1,0,5,1 method,association,0.6707,0,human,,,,,0.925,,,,
815730414,seagull1973,female,human,non_human,1,0,5,1 method,association,0.6707,0,non_human,,,,,0.801,,,,
815719687,GreekCimPromo,brand,non_human,human,1,0,5,1 method,association,0.6708,0,human,,,,,0.854,,,,
815720927,GalaxyRemix922,brand,non_human,human,1,0,5,1 method,clustering,0.6708,0,,,human,,,,,0.917,,
815720072,ckcucco,brand,non_human,human,1,0,5,1 method,association,0.6711,0,human,,,,,0.869,,,,
815734056,arsenalamerica,brand,non_human,human,1,0,5,1 method,regression,0.6713,0,,,,human,,,,,0.909,
815727632,Cyberghetto,brand,non_human,human,1,0,5,1 method,classification,0.6714,0,,human,,,,,0.902,,,
815736026,TakiingFliights,brand,non_human,human,1,0,5,1 method,association,0.6717,0,human,,,,,0.861,,,,
815736779,EasyEarle51,male,human,non_human,1,0,5,1 method,regression,0.6717,0,,,,non_human,,,,,0.914,
815736945,ThePaintedElf,brand,non_human,human,1,0,5,1 method,text,0.6717,0,,,,,human,,,,,0.931
815727792,locatheshowgirl,brand,non_human,human,1,0,5,1 method,association,0.672,0,human,,,,,0.862,,,,
815720479,SalesForceReal,male,human,non_human,1,0,5,1 method,regression,0.6721,0,,,,non_human,,,,,0.939,
815729736,curlyfry248,brand,non_human,human,1,0,5,1 method,classification,0.6721,0,,human,,,,,0.914,,,
815721789,cesarmunozn,male,human,non_human,1,0,5,1 method,regression,0.6722,0,,,,non_human,,,,,0.958,
815720301,irisannwests,brand,non_human,human,1,0,5,1 method,association,0.6723,1,human,,,,,0.862,,,,
815723368,JudyLocal,female,human,non_human,1,0,5,1 method,regression,0.6724,0,,,,non_human,,,,,0.954,
815725559,MSK_ISU,brand,non_human,human,1,0,5,1 method,association,0.6724,0,human,,,,,0.922,,,,
815732541,tweetandfollows,brand,non_human,human,1,0,5,1 method,association,0.6727,0,human,,,,,0.854,,,,
815734375,semieitas,brand,non_human,human,1,0,5,1 method,association,0.6727,1,human,,,,,0.862,,,,
815734591,beautywithin4u2,female,human,non_human,1,0,5,1 method,regression,0.6728,0,,,,non_human,,,,,0.973,
815724460,harry_f0ols,brand,non_human,human,1,0,5,1 method,association,0.6735,0,human,,,,,0.898,,,,
815727261,dBlackHiPPyfan,brand,non_human,human,1,0,5,1 method,association,0.6735,0,human,,,,,0.861,,,,
815736489,TravelHistory_,brand,non_human,human,1,0,5,1 method,association,0.6735,0,human,,,,,0.869,,,,
815720443,always_vote,brand,non_human,human,1,0,5,1 method,association,0.6736,0,human,,,,,0.862,,,,
815723154,BharatP95362736,female,human,non_human,1,0,5,1 method,clustering,0.6736,0,,,non_human,,,,,0.956,,
815728973,karaokequeen85,female,human,non_human,1,0,5,1 method,regression,0.6736,0,,,,non_human,,,,,0.945,
815731230,johnegolf,male,human,non_human,1,0,5,1 method,association,0.6737,0,non_human,,,,,0.801,,,,
815725210,ProducersWEB,female,human,non_human,1,0,5,1 method,text,0.6739,0,,,,,non_human,,,,,0.979
815736792,MattyPar23,female,human,non_human,1,0,5,1 method,association,0.6739,0,non_human,,,,,0.801,,,,
815720725,partmentalsoul,brand,non_human,human,1,0,5,1 method,clustering,0.6741,0,,,human,,,,,0.917,,
815721782,Adel_Chamber,brand,non_human,human,1,0,5,1 method,association,0.6741,0,human,,,,,0.854,,,,
815729162,StarSignMakoto,brand,non_human,human,1,0,5,1 method,association,0.6743,0,human,,,,,0.898,,,,
815734217,DivergentSan,brand,non_human,human,1,0,5,1 method,text,0.6743,0,,,,,human,,,,,0.976
815731666,ClarenGary,brand,non_human,human,1,0,5,1 method,clustering,0.6745,0,,,human,,,,,0.917,,
815729566,RevJAStafford,male,human,non_human,1,0,5,1 method,text,0.6746,0,,,,,non_human,,,,,0.85
815720888,Isolated_Shadow,brand,non_human,human,1,0,5,1 method,association,0.6747,0,human,,,,,0.898,,,,
815736301,balzavaulxh7,brand,non_human,human,1,0,5,1 method,classification,0.6747,0,,human,,,,,0.916,,,
815720658,martiraulmartin,female,human,non_human,1,0,5,1 method,text,0.6748,0,,,,,non_human,,,,,0.894
815729724,milton_book7,brand,non_human,human,1,0,5,1 method,association,0.6749,0,human,,,,,0.869,,,,
815729946,N2fotoTed,male,human,non_human,1,0,5,1 method,association,0.675,0,non_human,,,,,0.816,,,,
815723841,GabrielleForex,female,human,non_human,1,0,5,1 method,text,0.6751,0,,,,,non_human,,,,,0.927
815727832,EdelmanGOAT,brand,non_human,human,1,0,5,1 method,association,0.6751,0,human,,,,,0.862,,,,
815731321,GothGalaxyGirl,brand,non_human,human,1,0,5,1 method,association,0.6751,0,human,,,,,0.862,,,,
815732095,ThaiLash_News,brand,non_human,human,1,0,5,1 method,association,0.6754,0,human,,,,,0.854,,,,
815735980,Asahi_Chan86,brand,non_human,human,1,0,5,1 method,association,0.6755,0,human,,,,,0.862,,,,
815720408,PornGaIleries,female,human,non_human,1,0,5,1 method,text,0.676,0,,,,,non_human,,,,,0.865
815722950,BenoistDaily,female,human,non_human,1,0,5,1 method,text,0.6764,0,,,,,non_human,,,,,0.885
815738834,cubbyforcakes,female,human,non_human,1,0,5,1 method,text,0.6764,0,,,,,non_human,,,,,0.885
815719686,SchuckJH,brand,non_human,human,1,0,5,1 method,association,0.6765,0,human,,,,,0.869,,,,
815719930,StevePowellUKIP,brand,non_human,human,1,0,5,1 method,association,0.6766,0,human,,,,,0.869,,,,
815733121,AMTStatus,brand,non_human,human,1,0,5,1 method,association,0.6766,0,human,,,,,0.869,,,,
815735222,CasNovak305,brand,non_human,human,1,0,5,1 method,clustering,0.6766,0,,,human,,,,,0.917,,
815736009,pewdiepie_ITBot,brand,non_human,human,1,0,5,1 method,association,0.6766,0,human,,,,,0.898,,,,
815721709,InstaDresden,brand,non_human,human,1,0,5,1 method,association,0.6767,0,human,,,,,0.909,,,,
815722705,mike_merlino,male,human,non_human,1,0,5,1 method,text,0.6767,0,,,,,non_human,,,,,0.924
815721517,JoArdell,male,human,non_human,1,0,5,1 method,regression,0.6768,0,,,,non_human,,,,,0.97,
815730962,SmpBangers,brand,non_human,human,1,0,5,1 method,association,0.6769,0,human,,,,,0.909,,,,
815733100,hell_ass_,brand,non_human,human,1,0,5,1 method,association,0.6769,0,human,,,,,0.862,,,,
815731801,MRJJIZZLE,brand,non_human,human,1,0,5,1 method,association,0.677,0,human,,,,,0.861,,,,
815719414,SteidlSteinberg,male,human,non_human,1,0,5,1 method,text,0.6771,0,,,,,non_human,,,,,0.927
815733376,ShepherdThor,brand,non_human,human,1,0,5,1 method,association,0.6771,0,human,,,,,0.862,,,,
815739142,Helz999,brand,non_human,human,1,0,5,1 method,association,0.6771,0,human,,,,,0.898,,,,
815733651,pedrojsexton,female,human,non_human,1,0,5,1 method,regression,0.6772,0,,,,non_human,,,,,0.92,
815729303,ajaw_,brand,non_human,human,1,0,5,1 method,association,0.6779,0,human,,,,,0.862,,,,
815722152,Phislash,brand,non_human,human,1,0,5,1 method,text,0.6782,0,,,,,human,,,,,0.937
815738529,FLSmallBz,male,human,non_human,1,0,5,1 method,text,0.6785,0,,,,,non_human,,,,,0.858
815720383,ROYelHassan,brand,non_human,human,1,0,5,1 method,association,0.6789,0,human,,,,,0.873,,,,
815723497,NakedGambling,brand,non_human,human,1,0,5,1 method,text,0.679,0,,,,,human,,,,,0.875
815720135,ramomann,male,human,non_human,1,0,5,1 method,regression,0.6791,0,,,,non_human,,,,,0.926,
815737087,e621_txt,brand,non_human,human,1,0,5,1 method,classification,0.6792,0,,human,,,,,0.928,,,
815729808,BormanUk2015,male,human,non_human,1,0,5,1 method,regression,0.6794,0,,,,non_human,,,,,0.923,
815727136,Ididntfart,brand,non_human,human,1,0,5,1 method,association,0.6796,0,human,,,,,0.869,,,,
815731019,voidfangchest,brand,non_human,human,1,0,5,1 method,association,0.6796,0,human,,,,,0.869,,,,
815734084,Narrator_Claire,brand,non_human,human,1,0,5,1 method,regression,0.6797,0,,,,human,,,,,0.936,
815737381,JackRogersUSA,brand,non_human,human,1,0,5,1 method,association,0.6798,0,human,,,,,0.869,,,,
815728719,SnowLover78,male,human,non_human,1,0,5,1 method,association,0.6801,0,non_human,,,,,0.801,,,,
815733220,420_Alert,brand,non_human,human,1,0,5,1 method,association,0.6801,0,human,,,,,0.869,,,,
815727217,lynx_3053,brand,non_human,human,1,0,5,1 method,association,0.6802,0,human,,,,,0.861,,,,
815736836,JohnMcFandom,male,human,non_human,1,0,5,1 method,text,0.6802,0,,,,,non_human,,,,,0.881
815720641,TF2SoldierBot,male,human,non_human,1,0,5,1 method,text,0.6804,0,,,,,non_human,,,,,0.868
815730530,lisabailey307,female,human,non_human,1,0,5,1 method,regression,0.6807,0,,,,non_human,,,,,0.952,
815738051,GiftsVitality,brand,non_human,human,1,0,5,1 method,association,0.6808,0,human,,,,,0.898,,,,
815735399,thenipahhut,brand,non_human,human,1,0,5,1 method,text,0.6809,0,,,,,human,,,,,0.856
815721459,Aranel91,male,human,non_human,1,0,5,1 method,association,0.6825,0,non_human,,,,,0.801,,,,
815719794,MsBrooke_Lynn,brand,non_human,human,1,0,5,1 method,text,0.6829,0,,,,,human,,,,,0.861
815738631,laulet,male,human,non_human,1,0,5,1 method,association,0.683,0,non_human,,,,,0.816,,,,
815734381,MidlerFreak,female,human,non_human,1,0,5,1 method,text,0.6848,0,,,,,non_human,,,,,0.935
815735123,Davidwash3r3,brand,non_human,human,1,0,5,1 method,clustering,0.6848,0,,,human,,,,,0.917,,
815729716,E_BPR,brand,non_human,human,1,0,5,1 method,association,0.6852,0,human,,,,,0.861,,,,
815722363,cmwealth,male,human,non_human,1,0,5,1 method,text,0.6853,0,,,,,non_human,,,,,0.864
815719634,GemaVanbelle,male,human,non_human,1,0,5,1 method,text,0.6856,0,,,,,non_human,,,,,0.935
815730979,rudetellzLBC,brand,non_human,human,1,0,5,1 method,clustering,0.6864,0,,,human,,,,,0.957,,
815723479,CallBoys4Rent_,brand,non_human,human,1,0,5,1 method,association,0.6867,0,human,,,,,0.854,,,,
815722043,AsxireGaming,brand,non_human,human,1,0,5,1 method,association,0.6879,0,human,,,,,0.873,,,,
815720290,WilliamandSon,female,human,non_human,1,0,5,1 method,text,0.6881,0,,,,,non_human,,,,,0.893
815727461,antelopeezer,brand,non_human,human,1,0,5,1 method,association,0.6882,0,human,,,,,0.869,,,,
815726135,smashb1,brand,non_human,human,1,0,5,1 method,clustering,0.6899,0,,,human,,,,,0.917,,
815724302,CorsoDavidEd,brand,non_human,human,1,0,5,1 method,association,0.6905,0,human,,,,,0.909,,,,
815738009,Team_Christ77,brand,non_human,human,1,0,5,1 method,clustering,0.6916,0,,,human,,,,,0.917,,
815721909,Dessy_Dragon,brand,non_human,human,1,0,5,1 method,association,0.6946,1,human,,,,,0.869,,,,
815721108,roobiebot,brand,non_human,human,1,0,5,1 method,association,0.695,0,human,,,,,0.873,,,,
815719817,blankyhanky15,brand,non_human,human,1,0,5,1 method,association,0.6971,0,human,,,,,0.869,,,,
815726730,Rafurl,brand,non_human,human,1,0,5,1 method,text,0.6977,0,,,,,human,,,,,0.9
815720833,adhipolice881,brand,non_human,human,1,0,5,1 method,text,0.6983,0,,,,,human,,,,,0.963
815719264,lifessubatomic,brand,non_human,human,1,0,5,1 method,association,1.0,0,human,,,,,0.869,,,,
815719275,HighTechPlanet,brand,non_human,human,1,0,5,1 method,association,1.0,0,human,,,,,0.854,,,,
815719309,angie48534918,female,human,non_human,1,0,5,1 method,clustering,1.0,0,,,non_human,,,,,0.956,,
815719351,iSpeak9ja,female,human,non_human,1,0,5,1 method,text,1.0,1,,,,,non_human,,,,,0.897
815719360,lesatorr,male,human,non_human,1,0,5,1 method,text,1.0,0,,,,,non_human,,,,,0.885
815719381,4qhks,brand,non_human,human,1,0,5,1 method,association,1.0,0,human,,,,,0.869,,,,
815719437,RamTechVCU,brand,non_human,human,1,0,5,1 method,association,1.0,0,human,,,,,0.854,,,,
815719489,LanitaWildey,male,human,non_human,1,0,5,1 method,classification,1.0,0,,non_human,,,,,0.922,,,
815719561,Chargers_NEFL,brand,non_human,human,1,0,5,1 method,association,1.0,0,human,,,,,0.925,,,,
815719575,HaileyW22810137,female,human,non_human,1,0,5,1 method,clustering,1.0,0,,,non_human,,,,,0.956,,
815719623,LeveragYourBook,female,human,non_human,1,0,5,1 method,text,1.0,0,,,,,non_human,,,,,0.869
815719664,Bstbookpromos,brand,non_human,human,1,0,5,1 method,association,1.0,0,human,,,,,0.861,,,,
815719667,LiverpoolSailor,male,human,non_human,1,0,5,1 method,regression,1.0,0,,,,non_human,,,,,0.901,
815719702,KitsonLA,brand,non_human,human,1,0,5,1 method,association,1.0,0,human,,,,,0.922,,,,
815719770,blankyhanky5,brand,non_human,human,1,0,5,1 method,association,1.0,0,human,,,,,0.869,,,,
815719805,OHS_SRC,brand,non_human,human,1,0,5,1 method,association,1.0,0,human,,,,,0.925,,,,
815719856,WZBC_Live,brand,non_human,human,1,0,5,1 method,association,1.0,0,human,,,,,0.873,,,,
815719873,MichealDayoung,male,human,non_human,1,0,5,1 method,text,1.0,0,,,,,non_human,,,,,0.863
815719976,JaneDoe023,female,human,non_human,1,0,5,1 method,association,1.0,0,non_human,,,,,0.816,,,,
815720034,PesadeliBot,brand,non_human,human,1,0,5,1 method,association,1.0,0,human,,,,,0.869,,,,
815720088,RONAinc,brand,non_human,human,1,0,5,1 method,association,1.0,0,human,,,,,0.873,,,,
815720102,Raya__Lovers,female,human,non_human,1,0,5,1 method,text,1.0,0,,,,,non_human,,,,,0.883
815720139,gamesin,male,human,non_human,1,0,5,1 method,text,1.0,0,,,,,non_human,,,,,0.899
815720169,Rob_Aitchison,male,human,non_human,1,0,5,1 method,classification,1.0,0,,non_human,,,,,0.918,,,
